Ticker,Year,EPSIE
TSCO,2015,3
TSCO,2016,3.27
TSCO,2017,3.3
TSCO,2018,4.31
ALB,2009,1.95
ALB,2010,3.51
ALB,2011,4.77
ALB,2012,3.47
ALB,2013,4.9
ALB,2014,1.69
ALB,2015,3
ALB,2016,5.68
ALB,2017,0.49
ALB,2018,6.34
IVZ,2009,
IVZ,2009,0.76
IVZ,2010,
IVZ,2010,1.01
IVZ,2011,
IVZ,2011,1.57
IVZ,2012,
IVZ,2012,1.49
IVZ,2013,
IVZ,2013,2.1
IVZ,2014,
IVZ,2014,2.27
IVZ,2015,
IVZ,2015,2.26
IVZ,2016,
IVZ,2016,2.06
IVZ,2017,
IVZ,2017,2.75
IVZ,2018,
IVZ,2018,2.14
WRK,2009,5.75
WRK,2010,5.7
WRK,2011,2.77
WRK,2012,3.45
WRK,2013,9.95
WRK,2014,3.29
WRK,2015,2.93
WRK,2016,-1.54
WRK,2017,2.77
WRK,2018,7.34
AVB,2009,
AVB,2009,1.93
AVB,2010,
AVB,2010,2.07
AVB,2011,
AVB,2011,4.87
AVB,2012,
AVB,2012,4.32
AVB,2013,
AVB,2013,2.78
AVB,2014,
AVB,2014,5.21
AVB,2015,
AVB,2015,5.51
AVB,2016,
AVB,2016,7.52
AVB,2017,
AVB,2017,6.35
AVB,2018,
AVB,2018,7.05
CPRT,2009,1.66
CPRT,2010,1.78
CPRT,2011,2.17
CPRT,2012,1.39
CPRT,2013,1.39
CPRT,2014,1.36
CPRT,2015,1.67
CPRT,2016,2.21
CPRT,2017,1.66
CPRT,2018,1.73
PLD,2009,
PLD,2009,-0.01
PLD,2010,
PLD,2010,-2.64
PLD,2011,
PLD,2011,-0.51
PLD,2012,
PLD,2012,-0.18
PLD,2013,
PLD,2013,0.64
PLD,2014,
PLD,2014,1.24
PLD,2015,
PLD,2015,1.64
PLD,2016,
PLD,2016,2.27
PLD,2017,
PLD,2017,3.06
PLD,2018,
PLD,2018,2.87
ESS,2009,
ESS,2009,2.91
ESS,2010,
ESS,2010,1.14
ESS,2011,
ESS,2011,1.24
ESS,2012,
ESS,2012,3.41
ESS,2013,
ESS,2013,4.04
ESS,2014,
ESS,2014,2.06
ESS,2015,
ESS,2015,3.49
ESS,2016,
ESS,2016,6.27
ESS,2017,
ESS,2017,6.57
ESS,2018,
ESS,2018,5.9
AIV,2009,
AIV,2009,-1
AIV,2010,
AIV,2010,-1.08
AIV,2011,
AIV,2011,-0.86
AIV,2012,
AIV,2012,0.61
AIV,2013,
AIV,2013,1.4
AIV,2014,
AIV,2014,2.06
AIV,2015,
AIV,2015,1.52
AIV,2016,
AIV,2016,2.67
AIV,2017,
AIV,2017,1.96
AIV,2018,
AIV,2018,4.21
O,2009,
O,2009,1.03
O,2010,
O,2010,1.01
O,2011,
O,2011,1.05
O,2012,
O,2012,0.86
O,2013,
O,2013,1.06
O,2014,
O,2014,1.04
O,2015,
O,2015,1.09
O,2016,
O,2016,1.13
O,2017,
O,2017,1.1
O,2018,
O,2018,1.26
FTI,2009,2.28
FTI,2010,5.06
FTI,2011,1.43
FTI,2012,1.49
FTI,2013,1.61
FTI,2014,1.1
FTI,2015,0.11
FTI,2016,0.62
FTI,2017,0.24
FTI,2018,-4.2
COF,2009,
COF,2009,0.74
COF,2010,
COF,2010,6.01
COF,2011,
COF,2011,6.8
COF,2012,
COF,2012,6.16
COF,2013,
COF,2013,6.96
COF,2014,
COF,2014,7.59
COF,2015,
COF,2015,7.07
COF,2016,
COF,2016,6.89
COF,2017,
COF,2017,3.49
COF,2018,
COF,2018,11.82
DLTR,2008,2.53
DLTR,2009,3.56
DLTR,2010,3.1
DLTR,2011,4.03
DLTR,2012,2.68
DLTR,2013,2.72
DLTR,2014,2.9
DLTR,2015,1.26
DLTR,2016,3.78
DLTR,2017,7.21
DLTR,2018,-6.66
ABC,2009,1.66
ABC,2010,2.22
ABC,2011,2.54
ABC,2012,2.8
ABC,2013,1.84
ABC,2014,1.17
ABC,2015,-0.62
ABC,2016,6.32
ABC,2017,1.64
ABC,2018,7.53
DRI,2008,2.65
DRI,2009,2.84
DRI,2010,3.39
DRI,2011,3.57
DRI,2012,3.13
DRI,2013,2.15
DRI,2014,5.47
DRI,2015,2.9
DRI,2016,3.8
DRI,2017,4.73
DRI,2018,5.69
RMD,2009,1.9
RMD,2010,2.45
RMD,2011,1.44
RMD,2012,1.71
RMD,2013,2.1
RMD,2014,2.39
RMD,2015,2.47
RMD,2016,2.49
RMD,2017,2.4
RMD,2018,2.19
DOW,2013,
DOW,2014,
DOW,2015,
DOW,2016,5.31
DOW,2017,0.62
DOW,2018,6.01
FOXA,2014,
FOXA,2015,
FOXA,2016,
FOXA,2017,2.21
FOXA,2018,3.52
CTVA,2014,
CTVA,2015,
CTVA,2016,
CTVA,2017,3.65
CTVA,2018,-6.73
DISH,2009,1.42
DISH,2010,2.2
DISH,2011,3.39
DISH,2012,1.41
DISH,2013,1.76
DISH,2014,2.04
DISH,2015,1.61
DISH,2016,3.05
DISH,2017,4.07
DISH,2018,3
WAB,2009,2.39
WAB,2010,2.56
WAB,2011,3.51
WAB,2012,5.19
WAB,2013,3.01
WAB,2014,3.62
WAB,2015,4.1
WAB,2016,3.34
WAB,2017,2.72
WAB,2018,3.05
RE,2009,
RE,2009,13.22
RE,2010,
RE,2010,10.7
RE,2011,
RE,2011,-1.49
RE,2012,
RE,2012,15.79
RE,2013,
RE,2013,25.44
RE,2014,
RE,2014,25.91
RE,2015,
RE,2015,22.1
RE,2016,
RE,2016,23.68
RE,2017,
RE,2017,11.36
RE,2018,
RE,2018,2.53
DVA,2009,4.06
DVA,2010,3.94
DVA,2011,4.96
DVA,2012,5.47
DVA,2013,2.95
DVA,2014,3.33
DVA,2015,1.25
DVA,2016,4.29
DVA,2017,3.47
DVA,2018,0.92
HSIC,2009,3.44
HSIC,2010,3.49
HSIC,2011,3.97
HSIC,2012,4.32
HSIC,2013,4.93
HSIC,2014,5.44
HSIC,2015,5.69
HSIC,2016,6.19
HSIC,2017,2.57
HSIC,2018,3.49
EL,2009,1.1
EL,2010,2.38
EL,2011,3.48
EL,2012,2.16
EL,2013,2.58
EL,2014,3.06
EL,2015,2.82
EL,2016,2.96
EL,2017,3.35
EL,2018,2.95
WAT,2009,3.34
WAT,2010,4.06
WAT,2011,4.69
WAT,2012,5.19
WAT,2013,5.2
WAT,2014,5.07
WAT,2015,5.65
WAT,2016,6.41
WAT,2017,0.25
WAT,2018,7.65
NTAP,2008,0.26
NTAP,2009,1.13
NTAP,2010,1.71
NTAP,2011,1.58
NTAP,2012,1.37
NTAP,2013,1.83
NTAP,2014,1.75
NTAP,2015,0.77
NTAP,2016,1.81
NTAP,2017,0.28
NTAP,2018,4.51
CTXS,2009,1.03
CTXS,2010,1.46
CTXS,2011,1.87
CTXS,2012,1.86
CTXS,2013,1.8
CTXS,2014,1.47
CTXS,2015,1.99
CTXS,2016,3.41
CTXS,2017,-0.13
CTXS,2018,3.94
HIG,2009,
HIG,2009,-2.93
HIG,2010,
HIG,2010,2.49
HIG,2011,
HIG,2011,1.3
HIG,2012,
HIG,2012,-0.18
HIG,2013,
HIG,2013,0.34
HIG,2014,
HIG,2014,1.73
HIG,2015,
HIG,2015,3.96
HIG,2016,
HIG,2016,2.27
HIG,2017,
HIG,2017,-8.61
HIG,2018,
HIG,2018,4.95
ALXN,2009,3.26
ALXN,2010,1.04
ALXN,2011,0.91
ALXN,2012,1.28
ALXN,2013,1.27
ALXN,2014,3.26
ALXN,2015,0.67
ALXN,2016,1.76
ALXN,2017,1.97
ALXN,2018,0.35
IRM,2009,1.08
IRM,2010,-0.27
IRM,2011,2.02
IRM,2012,0.98
IRM,2013,0.5
IRM,2014,1.66
IRM,2015,0.58
IRM,2016,0.42
IRM,2017,0.69
IRM,2018,1.27
TRV,2009,
TRV,2009,6.33
TRV,2010,
TRV,2010,6.62
TRV,2011,
TRV,2011,3.36
TRV,2012,
TRV,2012,6.3
TRV,2013,
TRV,2013,9.74
TRV,2014,
TRV,2014,10.7
TRV,2015,
TRV,2015,10.88
TRV,2016,
TRV,2016,10.28
TRV,2017,
TRV,2017,7.33
TRV,2018,
TRV,2018,9.28
ANSS,2009,1.27
ANSS,2010,1.64
ANSS,2011,1.91
ANSS,2012,2.14
ANSS,2013,2.58
ANSS,2014,2.7
ANSS,2015,2.76
ANSS,2016,2.99
ANSS,2017,2.98
ANSS,2018,4.88
ETFC,2009,
ETFC,2009,-1.18
ETFC,2010,
ETFC,2010,-0.13
ETFC,2011,
ETFC,2011,0.54
ETFC,2012,
ETFC,2012,-0.39
ETFC,2013,
ETFC,2013,0.29
ETFC,2014,
ETFC,2014,1
ETFC,2015,
ETFC,2015,0.91
ETFC,2016,
ETFC,2016,1.98
ETFC,2017,
ETFC,2017,2.15
ETFC,2018,
ETFC,2018,3.88
NOV,2009,3.52
NOV,2010,3.98
NOV,2011,4.7
NOV,2012,5.83
NOV,2013,5.44
NOV,2014,5.82
NOV,2015,-1.99
NOV,2016,-6.41
NOV,2017,-0.63
NOV,2018,-0.08
DGX,2009,3.87
DGX,2010,4.05
DGX,2011,2.92
DGX,2012,3.46
DGX,2013,5.54
DGX,2014,3.81
DGX,2015,4.87
DGX,2016,4.51
DGX,2017,5.5
DGX,2018,5.29
KMX,2008,0.27
KMX,2009,1.26
KMX,2010,1.67
KMX,2011,1.79
KMX,2012,1.87
KMX,2013,2.16
KMX,2014,2.73
KMX,2015,3.03
KMX,2016,3.26
KMX,2017,3.6
KMX,2018,4.79
TTWO,2009,-1.8
TTWO,2010,0.56
TTWO,2011,-1.31
TTWO,2012,-0.34
TTWO,2013,3.2
TTWO,2014,-3.48
TTWO,2015,-0.1
TTWO,2016,0.72
TTWO,2017,1.54
TTWO,2018,2.9
AMZN,2009,2.04
AMZN,2010,2.53
AMZN,2011,1.37
AMZN,2012,-0.09
AMZN,2013,0.59
AMZN,2014,-0.52
AMZN,2015,1.25
AMZN,2016,4.9
AMZN,2017,6.15
AMZN,2018,20.14
ARE,2009,
ARE,2009,2.72
ARE,2010,
ARE,2010,2.19
ARE,2011,
ARE,2011,1.73
ARE,2012,
ARE,2012,1.09
ARE,2013,
ARE,2013,1.6
ARE,2014,
ARE,2014,1.01
ARE,2015,
ARE,2015,1.63
ARE,2016,
ARE,2016,-1.99
ARE,2017,
ARE,2017,1.58
ARE,2018,
ARE,2018,3.52
QRVO,2008,-3.42
QRVO,2009,0.25
QRVO,2010,0.44
QRVO,2011,0
QRVO,2012,-0.19
QRVO,2013,0.04
QRVO,2014,2.11
QRVO,2015,-0.2
QRVO,2016,-0.13
QRVO,2017,-0.32
QRVO,2018,1.05
RL,2008,4.01
RL,2009,4.73
RL,2010,5.75
RL,2011,7.13
RL,2012,8
RL,2013,8.43
RL,2014,7.88
RL,2015,4.62
RL,2016,-1.2
RL,2017,1.97
RL,2018,5.27
BXP,2009,
BXP,2009,1.76
BXP,2010,
BXP,2010,1.14
BXP,2011,
BXP,2011,1.86
BXP,2012,
BXP,2012,1.92
BXP,2013,
BXP,2013,4.86
BXP,2014,
BXP,2014,2.83
BXP,2015,
BXP,2015,3.72
BXP,2016,
BXP,2016,3.26
BXP,2017,
BXP,2017,2.93
BXP,2018,
BXP,2018,3.7
SLG,2009,
SLG,2009,0.54
SLG,2010,
SLG,2010,3.45
SLG,2011,
SLG,2011,7.33
SLG,2012,
SLG,2012,1.74
SLG,2013,
SLG,2013,1.1
SLG,2014,
SLG,2014,5.23
SLG,2015,
SLG,2015,2.7
SLG,2016,
SLG,2016,2.34
SLG,2017,
SLG,2017,0.87
SLG,2018,
SLG,2018,2.67
YUM,2009,2.22
YUM,2010,2.38
YUM,2011,2.74
YUM,2012,3.38
YUM,2013,2.36
YUM,2014,2.32
YUM,2015,2.92
YUM,2016,4.04
YUM,2017,3.77
YUM,2018,4.69
CHRW,2009,2.13
CHRW,2010,2.33
CHRW,2011,2.62
CHRW,2012,3.67
CHRW,2013,2.65
CHRW,2014,3.05
CHRW,2015,3.51
CHRW,2016,3.59
CHRW,2017,3.57
CHRW,2018,4.73
MTD,2009,5.03
MTD,2010,6.8
MTD,2011,8.21
MTD,2012,9.14
MTD,2013,9.96
MTD,2014,11.44
MTD,2015,12.48
MTD,2016,14.22
MTD,2017,14.24
MTD,2018,19.88
URI,2009,-1.02
URI,2010,-0.44
URI,2011,1.38
URI,2012,0.79
URI,2013,3.64
URI,2014,5.15
URI,2015,6.07
URI,2016,6.45
URI,2017,15.73
URI,2018,13.12
VRSN,2009,1.28
VRSN,2010,4.64
VRSN,2011,0.86
VRSN,2012,1.95
VRSN,2013,3.49
VRSN,2014,2.52
VRSN,2015,2.82
VRSN,2016,3.42
VRSN,2017,3.68
VRSN,2018,4.75
PWR,2009,0.81
PWR,2010,0.72
PWR,2011,0.62
PWR,2012,1.44
PWR,2013,1.87
PWR,2014,1.35
PWR,2015,1.59
PWR,2016,1.26
PWR,2017,2
PWR,2018,1.9
AMCR,2009,0.81
AMCR,2010,0.53
AMCR,2011,1.23
AMCR,2012,1.37
AMCR,2013,1.8
AMCR,2014,1.73
AMCR,2015,2.22
AMCR,2016,0.83
AMCR,2017,2.04
AMCR,2018,2.49
NLSN,2009,
NLSN,2010,
NLSN,2011,0.24
NLSN,2012,0.75
NLSN,2013,1.94
NLSN,2014,1
NLSN,2015,1.54
NLSN,2016,1.39
NLSN,2017,1.2
NLSN,2018,-2
NCLH,2009,
NCLH,2010,0.11
NCLH,2011,0.63
NCLH,2012,0.84
NCLH,2013,0.49
NCLH,2014,1.62
NCLH,2015,1.86
NCLH,2016,2.78
NCLH,2017,3.31
NCLH,2018,4.25
AMT,2009,0.61
AMT,2010,0.92
AMT,2011,0.99
AMT,2012,1.6
AMT,2013,1.38
AMT,2014,2
AMT,2015,1.41
AMT,2016,1.98
AMT,2017,2.67
AMT,2018,2.77
VTR,2009,
VTR,2009,1.74
VTR,2010,
VTR,2010,1.56
VTR,2011,
VTR,2011,1.58
VTR,2012,
VTR,2012,1.23
VTR,2013,
VTR,2013,1.54
VTR,2014,
VTR,2014,1.6
VTR,2015,
VTR,2015,1.25
VTR,2016,
VTR,2016,1.86
VTR,2017,
VTR,2017,3.78
VTR,2018,
VTR,2018,1.14
CTSH,2009,1.78
CTSH,2010,2.37
CTSH,2011,2.85
CTSH,2012,3.44
CTSH,2013,4.03
CTSH,2014,2.35
CTSH,2015,2.65
CTSH,2016,2.55
CTSH,2017,2.53
CTSH,2018,3.6
RSG,2009,1.3
RSG,2010,1.32
RSG,2011,1.56
RSG,2012,1.55
RSG,2013,1.62
RSG,2014,1.53
RSG,2015,2.13
RSG,2016,1.78
RSG,2017,3.77
RSG,2018,3.16
CCI,2009,-0.47
CCI,2010,-1.16
CCI,2011,0.52
CCI,2012,0.64
CCI,2013,0.26
CCI,2014,1.04
CCI,2015,4.42
CCI,2016,0.95
CCI,2017,1.01
CCI,2018,1.34
EBAY,2009,1.83
EBAY,2010,1.36
EBAY,2011,2.46
EBAY,2012,1.99
EBAY,2013,2.18
EBAY,2014,0.04
EBAY,2015,1.42
EBAY,2016,6.35
EBAY,2017,-0.95
EBAY,2018,2.55
GS,2009,
GS,2009,22.13
GS,2010,
GS,2010,13.18
GS,2011,
GS,2011,4.51
GS,2012,
GS,2012,14.13
GS,2013,
GS,2013,15.46
GS,2014,
GS,2014,17.07
GS,2015,
GS,2015,12.14
GS,2016,
GS,2016,16.29
GS,2017,
GS,2017,9.01
GS,2018,
GS,2018,25.27
NVDA,2008,-0.05
NVDA,2009,-0.12
NVDA,2010,0.43
NVDA,2011,0.94
NVDA,2012,0.9
NVDA,2013,0.74
NVDA,2014,1.12
NVDA,2015,1.08
NVDA,2016,2.57
NVDA,2017,4.82
NVDA,2018,6.63
APTV,2009,28.33
APTV,2010,1.92
APTV,2011,3.49
APTV,2012,3.33
APTV,2013,3.89
APTV,2014,4.48
APTV,2015,5.06
APTV,2016,4.59
APTV,2017,5.06
APTV,2018,4.02
BKNG,2009,9.88
BKNG,2010,10.35
BKNG,2011,20.63
BKNG,2012,27.66
BKNG,2013,36.11
BKNG,2014,45.67
BKNG,2015,49.45
BKNG,2016,42.65
BKNG,2017,46.86
BKNG,2018,83.26
FFIV,2009,1.14
FFIV,2010,1.86
FFIV,2011,2.96
FFIV,2012,3.45
FFIV,2013,3.5
FFIV,2014,4.09
FFIV,2015,5.03
FFIV,2016,5.38
FFIV,2017,6.5
FFIV,2018,7.32
SBAC,2009,-1.2
SBAC,2010,-1.68
SBAC,2011,-1.13
SBAC,2012,-1.51
SBAC,2013,-0.44
SBAC,2014,-0.19
SBAC,2015,-1.37
SBAC,2016,0.61
SBAC,2017,0.86
SBAC,2018,0.41
JNPR,2009,0.22
JNPR,2010,1.15
JNPR,2011,0.79
JNPR,2012,0.35
JNPR,2013,0.86
JNPR,2014,-0.73
JNPR,2015,1.59
JNPR,2016,1.53
JNPR,2017,0.8
JNPR,2018,1.6
BLK,2009,
BLK,2009,6.11
BLK,2010,
BLK,2010,10.55
BLK,2011,
BLK,2011,12.37
BLK,2012,
BLK,2012,13.79
BLK,2013,
BLK,2013,16.87
BLK,2014,
BLK,2014,19.25
BLK,2015,
BLK,2015,19.79
BLK,2016,
BLK,2016,19.04
BLK,2017,
BLK,2017,30.23
BLK,2018,
BLK,2018,26.58
AKAM,2009,0.78
AKAM,2010,0.9
AKAM,2011,1.07
AKAM,2012,1.12
AKAM,2013,1.61
AKAM,2014,1.84
AKAM,2015,1.78
AKAM,2016,1.79
AKAM,2017,1.26
AKAM,2018,1.76
CHTR,2009,99.4
CHTR,2010,-2.09
CHTR,2011,-3.39
CHTR,2012,-3.05
CHTR,2013,-1.65
CHTR,2014,-1.7
CHTR,2015,-2.43
CHTR,2016,15.94
CHTR,2017,34.09
CHTR,2018,5.22
EXPE,2009,1.03
EXPE,2010,1.46
EXPE,2011,3.41
EXPE,2012,2
EXPE,2013,1.67
EXPE,2014,2.99
EXPE,2015,5.7
EXPE,2016,1.82
EXPE,2017,2.42
EXPE,2018,2.65
A,2009,-0.09
A,2010,1.94
A,2011,2.85
A,2012,3.27
A,2013,2.1
A,2014,1.49
A,2015,1.2
A,2016,1.4
A,2017,2.1
A,2018,0.97
PKG,2009,2.6
PKG,2010,2
PKG,2011,1.57
PKG,2012,1.68
PKG,2013,4.47
PKG,2014,3.99
PKG,2015,4.47
PKG,2016,4.75
PKG,2017,7.07
PKG,2018,7.8
EW,2009,3.9
EW,2010,1.83
EW,2011,1.98
EW,2012,2.48
EW,2013,3.44
EW,2014,7.48
EW,2015,2.25
EW,2016,2.61
EW,2017,2.7
EW,2018,3.38
MET,2009,
MET,2009,-2.89
MET,2010,
MET,2010,3
MET,2011,
MET,2011,6.29
MET,2012,
MET,2012,1.12
MET,2013,
MET,2013,2.91
MET,2014,
MET,2014,5.42
MET,2015,
MET,2015,4.57
MET,2016,
MET,2016,0.63
MET,2017,
MET,2017,3.62
MET,2018,
MET,2018,4.91
NRG,2009,3.44
NRG,2010,1.84
NRG,2011,0.78
NRG,2012,2.35
NRG,2013,-1.22
NRG,2014,0.23
NRG,2015,-19.46
NRG,2016,-2.22
NRG,2017,-6.79
NRG,2018,0.87
ISRG,2009,5.93
ISRG,2010,9.47
ISRG,2011,12.32
ISRG,2012,15.98
ISRG,2013,16.73
ISRG,2014,11.11
ISRG,2015,15.54
ISRG,2016,18.73
ISRG,2017,5.67
ISRG,2018,9.49
ILMN,2009,0.53
ILMN,2010,0.87
ILMN,2011,0.62
ILMN,2012,1.13
ILMN,2013,0.9
ILMN,2014,2.37
ILMN,2015,3.1
ILMN,2016,3.07
ILMN,2017,4.92
ILMN,2018,5.56
EQIX,2009,1.75
EQIX,2010,0.82
EQIX,2011,1.72
EQIX,2012,2.92
EQIX,2013,1.89
EQIX,2014,-4.96
EQIX,2015,3.21
EQIX,2016,1.79
EQIX,2017,3
EQIX,2018,4.56
MCO,2009,1.69
MCO,2010,2.15
MCO,2011,2.49
MCO,2012,3.05
MCO,2013,3.6
MCO,2014,4.61
MCO,2015,4.63
MCO,2016,1.36
MCO,2017,5.15
MCO,2018,6.74
TPR,2009,1.91
TPR,2010,2.33
TPR,2011,2.92
TPR,2012,3.53
TPR,2013,3.61
TPR,2014,2.79
TPR,2015,1.45
TPR,2016,1.65
TPR,2017,2.09
TPR,2018,1.38
ALGN,2009,-0.45
ALGN,2010,0.95
ALGN,2011,0.83
ALGN,2012,0.71
ALGN,2013,0.78
ALGN,2014,1.77
ALGN,2015,1.77
ALGN,2016,2.33
ALGN,2017,2.83
ALGN,2018,4.92
GRMN,2009,3.5
GRMN,2010,2.95
GRMN,2011,2.67
GRMN,2012,2.76
GRMN,2013,3.12
GRMN,2014,1.88
GRMN,2015,2.39
GRMN,2016,2.7
GRMN,2017,3.68
GRMN,2018,3.66
GPN,2008,0.46
GPN,2009,2.48
GPN,2010,2.6
GPN,2011,2.37
GPN,2012,2.76
GPN,2013,3.37
GPN,2014,4.12
GPN,2015,2.04
GPN,2016,1.07
GPN,2017,3.01
GPN,2018,2.84
MDLZ,2009,2.03
MDLZ,2010,2.39
MDLZ,2011,1.99
MDLZ,2012,1.69
MDLZ,2013,2.19
MDLZ,2014,1.28
MDLZ,2015,4.44
MDLZ,2016,1.05
MDLZ,2017,1.91
MDLZ,2018,2.28
PRU,2009,
PRU,2009,7.63
PRU,2010,
PRU,2010,5.75
PRU,2011,
PRU,2011,7.22
PRU,2012,
PRU,2012,0.94
PRU,2013,
PRU,2013,-1.55
PRU,2014,
PRU,2014,3.23
PRU,2015,
PRU,2015,12.17
PRU,2016,
PRU,2016,9.71
PRU,2017,
PRU,2017,17.86
PRU,2018,
PRU,2018,9.5
ACN,2009,2.44
ACN,2010,2.66
ACN,2011,3.4
ACN,2012,3.84
ACN,2013,4.93
ACN,2014,4.52
ACN,2015,4.76
ACN,2016,6.45
ACN,2017,5.44
ACN,2018,6.34
ADS,2009,2.49
ADS,2010,3.48
ADS,2011,5.45
ADS,2012,6.58
ADS,2013,7.42
ADS,2014,7.87
ADS,2015,8.85
ADS,2016,7.34
ADS,2017,14.1
ADS,2018,17.49
WLTW,2009,2.59
WLTW,2010,2.66
WLTW,2011,1.16
WLTW,2012,-2.58
WLTW,2013,2.04
WLTW,2014,2
WLTW,2015,
WLTW,2015,2.04
WLTW,2016,
WLTW,2016,3.04
WLTW,2017,
WLTW,2017,4.18
WLTW,2018,
WLTW,2018,5.27
ZBH,2009,3.32
ZBH,2010,2.97
ZBH,2011,4.03
ZBH,2012,4.29
ZBH,2013,4.43
ZBH,2014,4.19
ZBH,2015,0.77
ZBH,2016,1.5
ZBH,2017,8.9
ZBH,2018,-1.86
ANTM,2009,
ANTM,2009,9.88
ANTM,2010,
ANTM,2010,6.94
ANTM,2011,
ANTM,2011,7.25
ANTM,2012,
ANTM,2012,8.18
ANTM,2013,
ANTM,2013,8.2
ANTM,2014,
ANTM,2014,8.99
ANTM,2015,
ANTM,2015,9.38
ANTM,2016,
ANTM,2016,9.21
ANTM,2017,
ANTM,2017,14.35
ANTM,2018,
ANTM,2018,14.19
CNC,2009,
CNC,2009,1.89
CNC,2010,
CNC,2010,1.88
CNC,2011,
CNC,2011,2.12
CNC,2012,
CNC,2012,0.03
CNC,2013,
CNC,2013,2.94
CNC,2014,
CNC,2014,4.5
CNC,2015,
CNC,2015,2.88
CNC,2016,
CNC,2016,3.43
CNC,2017,
CNC,2017,4.69
CNC,2018,
CNC,2018,4.52
PFG,2009,
PFG,2009,1.97
PFG,2010,
PFG,2010,2.06
PFG,2011,
PFG,2011,2.15
PFG,2012,
PFG,2012,2.57
PFG,2013,
PFG,2013,2.95
PFG,2014,
PFG,2014,3.65
PFG,2015,
PFG,2015,4.06
PFG,2016,
PFG,2016,4.5
PFG,2017,
PFG,2017,7.88
PFG,2018,
PFG,2018,5.36
AAP,2009,2.83
AAP,2010,3.95
AAP,2011,5.11
AAP,2012,5.22
AAP,2013,5.32
AAP,2014,6.71
AAP,2015,6.4
AAP,2016,6.2
AAP,2017,6.42
AAP,2018,5.73
NFLX,2009,1.98
NFLX,2010,2.96
NFLX,2011,4.16
NFLX,2012,0.29
NFLX,2013,1.85
NFLX,2014,4.32
NFLX,2015,0.28
NFLX,2016,0.43
NFLX,2017,1.25
NFLX,2018,2.68
TDG,2009,3.23
TDG,2010,2.52
TDG,2011,3.17
TDG,2012,5.97
TDG,2013,2.39
TDG,2014,3.16
TDG,2015,7.84
TDG,2016,10.39
TDG,2017,7.88
TDG,2018,16.2
CME,2009,
CME,2009,12.41
CME,2010,
CME,2010,14.31
CME,2011,
CME,2011,27.15
CME,2012,
CME,2012,2.7
CME,2013,
CME,2013,2.92
CME,2014,
CME,2014,3.35
CME,2015,
CME,2015,3.69
CME,2016,
CME,2016,4.53
CME,2017,
CME,2017,11.94
CME,2018,
CME,2018,5.71
WYNN,2009,0.17
WYNN,2010,1.29
WYNN,2011,4.88
WYNN,2012,4.82
WYNN,2013,7.17
WYNN,2014,7.18
WYNN,2015,1.92
WYNN,2016,2.38
WYNN,2017,7.28
WYNN,2018,5.35
NDAQ,2009,
NDAQ,2009,1.25
NDAQ,2010,
NDAQ,2010,1.91
NDAQ,2011,
NDAQ,2011,2.15
NDAQ,2012,
NDAQ,2012,2.04
NDAQ,2013,
NDAQ,2013,2.25
NDAQ,2014,
NDAQ,2014,2.39
NDAQ,2015,
NDAQ,2015,2.5
NDAQ,2016,
NDAQ,2016,0.64
NDAQ,2017,
NDAQ,2017,4.33
NDAQ,2018,
NDAQ,2018,2.73
XEC,2009,-3.82
XEC,2010,6.7
XEC,2011,6.15
XEC,2012,4.07
XEC,2013,6.47
XEC,2014,5.78
XEC,2015,-25.92
XEC,2016,-4.38
XEC,2017,5.19
XEC,2018,8.32
STX,2009,-6.32
STX,2010,3.14
STX,2011,1.09
STX,2012,6.49
STX,2013,4.81
STX,2014,4.52
STX,2015,5.26
STX,2016,0.82
STX,2017,2.58
STX,2018,4.05
LKQ,2009,0.89
LKQ,2010,1.16
LKQ,2011,1.42
LKQ,2012,0.87
LKQ,2013,1.02
LKQ,2014,1.25
LKQ,2015,1.38
LKQ,2016,1.5
LKQ,2017,1.72
LKQ,2018,1.52
AIZ,2009,
AIZ,2009,3.63
AIZ,2010,
AIZ,2010,2.5
AIZ,2011,
AIZ,2011,5.58
AIZ,2012,
AIZ,2012,5.67
AIZ,2013,
AIZ,2013,6.3
AIZ,2014,
AIZ,2014,6.44
AIZ,2015,
AIZ,2015,2.05
AIZ,2016,
AIZ,2016,9.13
AIZ,2017,
AIZ,2017,9.39
AIZ,2018,
AIZ,2018,3.98
CRM,2008,0.35
CRM,2009,0.63
CRM,2010,0.47
CRM,2011,-0.09
CRM,2012,-1.92
CRM,2013,-0.39
CRM,2014,-0.42
CRM,2015,-0.07
CRM,2016,0.26
CRM,2017,0.17
CRM,2018,1.43
MKTX,2009,
MKTX,2009,0.42
MKTX,2010,
MKTX,2010,0.8
MKTX,2011,
MKTX,2011,1.2
MKTX,2012,
MKTX,2012,1.59
MKTX,2013,
MKTX,2013,2.01
MKTX,2014,
MKTX,2014,1.97
MKTX,2015,
MKTX,2015,2.55
MKTX,2016,
MKTX,2016,3.34
MKTX,2017,
MKTX,2017,3.89
MKTX,2018,
MKTX,2018,4.57
MA,2009,
MA,2009,11.16
MA,2010,
MA,2010,14.05
MA,2011,
MA,2011,14.85
MA,2012,
MA,2012,21.94
MA,2013,
MA,2013,25.6
MA,2014,
MA,2014,3.1
MA,2015,
MA,2015,3.35
MA,2016,
MA,2016,3.69
MA,2017,
MA,2017,3.65
MA,2018,
MA,2018,5.6
GOOGL,2009,20.41
GOOGL,2010,26.31
GOOGL,2011,29.76
